,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
2,631,38,19,1,True,2023-09-01T19:00:00Z,1,2,4,19,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,2.0,0.1,0,0.00,0.00,0.00,0.20,50,-1785,13516,625,2410,631
3,631,44,10,2,False,2023-09-16T14:00:00Z,1,0,5,73,0,0,0,1,0,0,0,0,0,0,0,12,14.2,24.5,10.0,4.9,1,0.35,0.20,0.55,0.93,49,-841,13564,1244,2085,631
4,631,58,20,2,True,2023-09-23T14:00:00Z,1,1,6,71,0,0,0,1,0,0,0,0,0,0,0,2,5.6,12.5,37.0,5.5,1,0.38,0.02,0.40,0.59,49,-486,13289,758,1244,631
5,631,63,9,2,False,2023-09-30T14:00:00Z,1,2,7,90,0,0,0,1,0,0,0,0,0,0,0,3,3.2,1.9,2.0,0.7,1,0.03,0.01,0.04,2.90,49,3299,17223,5014,1715,631
6,631,15,6,1,True,2023-10-03T18:30:00Z,1,2,7,68,0,0,0,1,0,0,0,1,0,0,0,4,6.0,30.5,20.0,5.7,1,0.36,0.08,0.44,0.98,49,3299,17223,5014,1715,631
7,631,77,18,2,True,2023-10-07T11:30:00Z,0,1,8,65,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,0.8,13.0,0.8,1,0.16,0.00,0.16,1.99,49,-1128,15891,1123,2251,631
8,631,88,16,2,False,2023-10-21T14:00:00Z,2,2,9,71,0,0,0,1,0,0,0,0,0,0,0,1,2.2,2.3,27.0,3.2,1,0.38,0.01,0.39,2.87,49,-589,15587,816,1405,631
9,631,92,2,1,False,2023-10-29T14:00:00Z,3,1,10,57,0,0,0,2,0,0,0,0,0,0,0,-1,6.6,0.6,0.0,0.7,1,0.00,0.00,0.00,1.97,49,-712,15006,500,1212,631
10,631,105,11,1,True,2023-11-05T16:30:00Z,1,1,11,11,0,0,0,1,0,0,0,0,0,0,0,4,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.25,49,-505,14647,616,1121,631
11,631,118,14,0,False,2023-11-11T15:00:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-100,14743,800,900,631
12,631,125,8,7,True,2023-11-25T15:00:00Z,2,1,13,11,1,0,0,0,0,0,0,0,0,0,2,31,38.0,0.0,33.0,7.1,0,0.46,0.00,0.46,1.10,49,-308,14602,723,1031,631
0,648,4,5,0,False,2023-08-12T14:00:00Z,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,648
1,648,26,7,0,False,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,133,1904,274,141,648
2,648,38,19,0,True,2023-09-01T19:00:00Z,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-89,2244,112,201,648
3,648,44,10,0,False,2023-09-16T14:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-151,2493,97,248,648
4,648,58,20,0,True,2023-09-23T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-236,2261,0,236,648
5,648,63,9,0,False,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-139,2121,0,139,648
6,648,15,6,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-139,2121,0,139,648
7,648,77,18,0,True,2023-10-07T11:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-60,2060,0,60,648
8,648,88,16,0,False,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-68,1999,0,68,648
9,648,92,2,0,False,2023-10-29T14:00:00Z,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-29,1972,0,29,648
10,648,105,11,0,True,2023-11-05T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-40,1929,0,40,648
11,648,118,14,0,False,2023-11-11T15:00:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-30,1898,0,30,648
12,648,125,8,0,True,2023-11-25T15:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-42,1858,0,42,648
0,665,26,7,0,False,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,343,1781,460,117,665
1,665,38,19,0,True,2023-09-01T19:00:00Z,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4,2377,259,263,665
2,665,44,10,0,False,2023-09-16T14:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-15,3074,258,273,665
3,665,58,20,0,True,2023-09-23T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-81,3243,161,242,665
4,665,63,9,0,False,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-32,3463,226,258,665
5,665,15,6,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-32,3463,226,258,665
6,665,77,18,0,True,2023-10-07T11:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-88,3632,154,242,665
7,665,88,16,0,False,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-199,3703,81,280,665
8,665,92,2,0,False,2023-10-29T14:00:00Z,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-122,3752,49,171,665
9,665,105,11,0,True,2023-11-05T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-68,3851,52,120,665
10,665,118,14,0,False,2023-11-11T15:00:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,82,4006,188,106,665
11,665,125,8,0,True,2023-11-25T15:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,24,4113,212,188,665
0,682,26,7,0,False,2023-08-25T19:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0,682
1,682,38,19,0,True,2023-09-01T19:00:00Z,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,273,808,321,48,682
2,682,44,10,0,False,2023-09-16T14:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,243,1768,410,167,682
3,682,58,20,0,True,2023-09-23T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,51,1958,210,159,682
4,682,63,9,0,False,2023-09-30T14:00:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,117,2157,369,252,682
5,682,15,6,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,117,2157,369,252,682
6,682,77,18,0,True,2023-10-07T11:30:00Z,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,97,2487,317,220,682
7,682,88,16,0,False,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,126,2921,307,181,682
8,682,92,2,0,False,2023-10-29T14:00:00Z,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,117,3194,344,227,682
9,682,105,11,0,True,2023-11-05T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,70,3411,256,186,682
10,682,118,14,0,False,2023-11-11T15:00:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,108,3648,279,171,682
11,682,125,8,0,True,2023-11-25T15:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,177,4028,365,188,682
0,727,88,16,4,False,2023-10-21T14:00:00Z,2,2,9,18,0,1,0,1,0,0,0,0,0,0,0,13,2.0,0.3,0.0,0.2,0,0.00,0.00,0.00,0.10,50,88,97,98,10,727
1,727,92,2,1,False,2023-10-29T14:00:00Z,3,1,10,33,0,0,0,1,0,0,0,0,0,0,0,12,9.0,41.6,2.0,5.3,0,0.00,0.27,0.27,0.42,50,307,481,372,65,727
2,727,105,11,3,True,2023-11-05T16:30:00Z,1,1,11,60,0,0,1,0,0,0,0,0,0,0,0,4,6.0,1.3,0.0,0.7,1,0.00,0.00,0.00,1.07,50,93,619,189,96,727
3,727,118,14,2,False,2023-11-11T15:00:00Z,1,0,12,60,0,0,0,1,0,0,0,0,0,0,0,12,11.0,1.9,13.0,2.6,1,0.09,0.01,0.10,1.57,50,272,957,406,134,727
4,727,125,8,3,True,2023-11-25T15:00:00Z,2,1,13,60,0,0,1,0,0,0,0,0,0,0,0,4,0.0,2.1,0.0,0.1,1,0.00,0.01,0.01,0.32,50,272,1335,564,292,727
0,729,88,16,0,False,2023-10-21T14:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,729
1,729,92,2,0,False,2023-10-29T14:00:00Z,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,94,118,116,22,729
2,729,105,11,0,True,2023-11-05T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,71,218,109,38,729
3,729,118,14,0,False,2023-11-11T15:00:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,32,272,76,44,729
4,729,125,8,0,True,2023-11-25T15:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,34,329,97,63,729
0,734,105,11,0,True,2023-11-05T16:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,734
1,734,118,14,0,False,2023-11-11T15:00:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,79,108,98,19,734
2,734,125,8,0,True,2023-11-25T15:00:00Z,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,95,236,147,52,734
0,341,1,6,6,False,2023-08-11T19:00:00Z,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,23,22.0,1.3,0.0,2.3,1,0.00,0.01,0.01,0.30,50,0,376450,0,0,341
1,341,16,15,7,True,2023-08-19T19:00:00Z,1,0,2,90,0,0,1,0,0,0,0,0,0,0,1,28,16.4,16.0,1.0,3.3,1,0.03,0.02,0.05,0.29,50,90710,559028,119275,28565,341
2,341,30,17,0,False,2023-08-27T13:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,51,481396,1109047,524165,42769,341
3,341,39,10,2,True,2023-09-02T14:00:00Z,5,1,4,90,0,0,0,1,0,0,0,0,0,0,0,18,15.4,6.5,4.0,2.6,1,0.00,0.19,0.19,1.45,51,-232181,858486,52658,284839,341
4,341,49,19,2,False,2023-09-16T14:00:00Z,1,3,5,90,0,0,0,1,0,0,0,0,0,0,0,16,27.8,28.3,0.0,5.6,1,0.00,0.04,0.04,0.94,51,-46969,835396,28588,75557,341
5,341,59,16,5,True,2023-09-23T14:00:00Z,2,0,6,90,0,0,1,0,0,0,0,1,0,0,0,22,15.0,5.3,0.0,2.0,1,0.00,0.03,0.03,1.03,50,-9018,833174,47395,56413,341
6,341,70,20,1,False,2023-09-30T14:00:00Z,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,18,26.2,18.9,19.0,6.4,1,0.08,0.06,0.14,0.44,50,-7691,828530,36034,43725,341
7,341,71,1,0,False,2023-10-08T15:30:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-63941,762217,16361,80302,341
8,341,86,5,-1,True,2023-10-21T14:00:00Z,2,1,9,90,0,0,0,1,0,0,0,0,1,0,0,4,4.4,2.8,0.0,0.7,1,0.00,0.01,0.01,0.83,50,-49674,720853,10173,59847,341
9,341,98,14,0,False,2023-10-29T15:30:00Z,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-208139,510558,804,208943,341
10,341,106,3,8,True,2023-11-04T15:00:00Z,6,1,11,90,1,0,0,1,0,0,0,0,0,0,0,25,45.0,13.8,19.0,7.8,1,0.01,0.26,0.27,0.77,49,-37688,477776,5047,42735,341
11,341,115,7,6,False,2023-11-12T16:30:00Z,4,4,12,90,1,0,0,4,0,0,0,0,0,0,0,27,53.2,2.6,17.0,7.3,1,0.29,0.02,0.31,2.96,49,-2386,477005,17809,20195,341
12,341,126,11,2,True,2023-11-25T12:30:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,13,12.6,7.0,0.0,2.0,1,0.00,0.03,0.03,0.56,49,43559,528212,54094,10535,341
0,342,1,6,7,False,2023-08-11T19:00:00Z,0,3,1,78,0,0,1,0,0,0,0,0,0,0,1,32,14.2,1.9,10.0,2.6,1,0.31,0.01,0.32,0.23,50,0,293028,0,0,342
1,342,16,15,0,True,2023-08-19T19:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,201248,664994,229935,28687,342
2,342,30,17,2,False,2023-08-27T13:00:00Z,1,2,3,90,0,0,0,1,0,0,0,0,0,0,0,15,16.8,1.7,9.0,2.8,1,0.11,0.01,0.12,0.73,51,-51660,623749,61576,113236,342
3,342,39,10,8,True,2023-09-02T14:00:00Z,5,1,4,90,1,0,0,1,0,0,0,0,0,0,0,27,45.2,2.9,19.0,6.7,1,0.03,0.01,0.04,1.45,51,1235,645859,49995,48760,342
4,342,49,19,1,False,2023-09-16T14:00:00Z,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00,51,102441,789816,138862,36421,342
5,342,59,16,1,True,2023-09-23T14:00:00Z,2,0,6,33,0,0,0,0,0,0,0,0,0,0,0,7,2.2,10.5,2.0,1.5,0,0.00,0.20,0.20,0.77,51,-29934,761425,38449,68383,342
6,342,70,20,1,False,2023-09-30T14:00:00Z,2,1,7,79,0,0,0,2,0,0,0,0,0,0,0,11,8.6,9.8,45.0,6.3,1,0.11,0.02,0.13,0.44,51,-83688,679270,14951,98639,342
7,342,71,1,2,False,2023-10-08T15:30:00Z,1,0,8,90,0,0,0,1,0,0,0,0,0,0,0,13,12.2,1.2,4.0,1.7,1,0.30,0.01,0.31,0.41,51,-48237,636028,11109,59346,342
8,342,86,5,1,True,2023-10-21T14:00:00Z,2,1,9,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,51,-16099,628213,14983,31082,342
9,342,98,14,0,False,2023-10-29T15:30:00Z,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,51,-41975,587366,7405,49380,342
10,342,106,3,9,True,2023-11-04T15:00:00Z,6,1,11,90,1,0,0,1,0,0,0,0,0,0,1,30,48.6,24.3,37.0,11.0,1,0.28,0.03,0.31,0.77,50,-39422,550415,7799,47221,342
11,342,115,7,0,False,2023-11-12T16:30:00Z,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,16986,572815,34175,17189,342
12,342,126,11,7,True,2023-11-25T12:30:00Z,1,1,13,90,0,1,0,1,0,0,0,0,0,0,2,27,36.2,13.1,0.0,4.9,1,0.00,0.03,0.03,0.56,50,-61591,506940,4355,65946,342
0,343,1,6,5,False,2023-08-11T19:00:00Z,0,3,1,90,0,1,1,0,0,0,0,0,0,0,0,25,30.6,84.8,28.0,14.3,1,0.39,0.37,0.76,0.30,65,0,396614,0,0,343
1,343,16,15,7,True,2023-08-19T19:00:00Z,1,0,2,90,1,0,1,0,0,0,0,1,0,0,2,33,38.4,27.5,21.0,8.7,1,0.11,0.02,0.13,0.29,65,22454,488030,74423,51969,343
2,343,30,17,2,False,2023-08-27T13:00:00Z,1,2,3,90,0,0,0,1,0,0,0,0,0,0,0,7,13.4,54.9,64.0,13.2,1,0.79,0.18,0.97,0.73,66,328987,876700,387880,58893,343
3,343,39,10,14,True,2023-09-02T14:00:00Z,5,1,4,89,1,2,0,1,0,0,0,0,0,0,2,51,33.4,3.0,24.0,6.0,1,0.65,0.02,0.67,1.45,66,62846,957184,158031,95185,343
4,343,49,19,9,False,2023-09-16T14:00:00Z,1,3,5,90,0,2,0,1,0,0,0,0,0,0,1,37,40.4,61.7,11.0,11.3,1,0.06,0.43,0.49,0.94,67,583725,1614672,657397,73672,343
5,343,59,16,1,True,2023-09-23T14:00:00Z,2,0,6,56,0,0,0,0,0,0,0,0,0,0,0,4,9.0,5.1,23.0,3.7,1,0.55,0.02,0.57,0.25,69,1330151,2985141,1350654,20503,343
6,343,70,20,8,False,2023-09-30T14:00:00Z,2,1,7,90,1,0,0,2,0,0,0,1,0,0,3,29,46.6,36.2,20.0,10.3,1,0.09,0.08,0.17,0.44,70,217290,3209003,370904,153614,343
7,343,71,1,2,False,2023-10-08T15:30:00Z,1,0,8,67,0,0,1,0,0,0,0,0,0,0,0,7,1.6,2.3,12.0,1.6,1,0.15,0.04,0.19,0.35,70,19226,3245457,311945,292719,343
8,343,86,5,9,True,2023-10-21T14:00:00Z,2,1,9,90,1,0,0,1,0,0,0,0,0,0,3,34,33.8,6.8,24.0,6.5,1,0.32,0.03,0.35,0.83,71,50476,3332646,214415,163939,343
9,343,98,14,2,False,2023-10-29T15:30:00Z,0,3,10,86,0,0,1,0,0,0,0,0,0,0,0,14,9.2,34.6,15.0,5.9,1,0.12,0.15,0.27,1.03,71,111940,3463180,305031,193091,343
10,343,106,3,2,True,2023-11-04T15:00:00Z,6,1,11,70,0,0,1,0,0,0,0,0,0,0,0,14,8.4,59.4,11.0,7.9,1,0.06,0.96,1.02,0.31,72,-1021,3467933,169041,170062,343
11,343,115,7,5,False,2023-11-12T16:30:00Z,4,4,12,78,0,1,0,3,0,0,0,0,0,0,0,19,8.6,23.0,34.0,6.6,1,0.15,0.09,0.24,2.15,72,-118199,3356349,133412,251611,343
12,343,126,11,2,True,2023-11-25T12:30:00Z,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,12,8.0,49.0,8.0,6.5,1,0.23,0.26,0.49,0.56,71,-71260,3301296,132294,203554,343
0,344,1,6,3,False,2023-08-11T19:00:00Z,0,3,1,90,0,0,1,0,0,0,0,0,0,0,0,11,2.2,8.6,0.0,1.1,1,0.00,0.03,0.03,0.30,65,0,404104,0,0,344
1,344,16,15,0,True,2023-08-19T19:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-106448,339577,30229,136677,344
2,344,30,17,2,False,2023-08-27T13:00:00Z,1,2,3,90,0,0,0,1,0,0,0,0,0,0,0,17,20.0,59.3,10.0,8.9,1,0.00,0.76,0.76,0.73,64,-135844,205740,1697,137541,344
3,344,39,10,0,True,2023-09-02T14:00:00Z,5,1,4,14,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,2.0,0.0,0.2,0,0.00,0.01,0.01,0.00,64,-17571,196369,9613,27184,344
4,344,49,19,13,False,2023-09-16T14:00:00Z,1,3,5,90,1,1,0,1,0,0,0,0,0,0,3,49,64.0,55.0,35.0,15.4,1,0.35,0.56,0.91,0.94,64,-27356,174222,7305,34661,344
5,344,59,16,0,True,2023-09-23T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,64,-13007,164523,28836,41843,344
6,344,70,20,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-36624,126923,380,37004,344
7,344,71,1,1,False,2023-10-08T15:30:00Z,1,0,8,90,0,0,0,1,0,0,0,1,0,0,0,10,19.4,6.3,0.0,2.6,1,0.00,0.02,0.02,0.41,63,-2914,126697,6749,9663,344
8,344,86,5,2,True,2023-10-21T14:00:00Z,2,1,9,90,0,0,0,1,0,0,0,0,0,0,0,12,10.2,26.1,4.0,4.0,1,0.00,0.02,0.02,0.83,63,6079,135308,11121,5042,344
9,344,98,14,7,False,2023-10-29T15:30:00Z,0,3,10,90,0,1,1,0,0,0,0,0,0,0,1,35,34.6,42.0,21.0,9.8,1,0.03,1.07,1.10,1.03,63,-5028,130747,3847,8875,344
10,344,106,3,14,True,2023-11-04T15:00:00Z,6,1,11,84,2,0,0,1,0,0,0,0,0,0,2,54,73.2,40.5,62.0,17.6,1,0.46,0.12,0.58,0.77,63,22424,156260,27045,4621,344
11,344,115,7,7,False,2023-11-12T16:30:00Z,4,4,12,90,0,1,0,4,0,0,0,0,0,0,2,31,28.6,29.1,10.0,6.8,1,0.00,0.18,0.18,2.96,63,48563,209989,55827,7264,344
12,344,126,11,1,True,2023-11-25T12:30:00Z,1,1,13,90,0,0,0,1,0,0,0,1,0,0,0,14,27.8,28.8,13.0,7.0,1,0.03,0.06,0.09,0.56,64,95971,315986,107441,11470,344
0,345,1,6,0,False,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,2736,0,0,345
1,345,16,15,0,True,2023-08-19T19:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-247,2936,205,452,345
2,345,30,17,0,False,2023-08-27T13:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-366,2697,87,453,345
3,345,39,10,1,True,2023-09-02T14:00:00Z,5,1,4,1,0,0,0,0,0,0,0,0,0,0,0,5,2.4,0.8,2.0,0.5,0,0.00,0.01,0.01,0.00,44,-209,2610,124,333,345
4,345,49,19,1,False,2023-09-16T14:00:00Z,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.00,44,169,3048,461,292,345
5,345,59,16,0,True,2023-09-23T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,9,3112,241,232,345
6,345,70,20,4,False,2023-09-30T14:00:00Z,2,1,7,45,0,1,0,1,0,0,0,0,0,0,0,13,5.0,14.9,0.0,2.0,0,0.00,0.11,0.11,0.36,44,104,3294,370,266,345
7,345,71,1,0,False,2023-10-08T15:30:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,1634,5294,2652,1018,345
8,345,86,5,0,True,2023-10-21T14:00:00Z,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,218,5477,738,520,345
9,345,98,14,0,False,2023-10-29T15:30:00Z,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,106,5652,707,601,345
10,345,106,3,4,True,2023-11-04T15:00:00Z,6,1,11,5,0,1,0,0,0,0,0,0,0,0,0,18,21.6,28.3,6.0,5.6,0,0.00,0.50,0.50,0.00,44,-56,5617,454,510,345
11,345,115,7,0,False,2023-11-12T16:30:00Z,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,209,5965,788,579,345
12,345,126,11,0,True,2023-11-25T12:30:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,67,6056,638,571,345
0,346,1,6,0,False,2023-08-11T19:00:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,0,303916,0,0,346
1,346,16,15,0,True,2023-08-19T19:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-81157,256973,8051,89208,346
